order_id,order_date,customer_id,customer_name,customer_segment,region,state,sales_channel,product_id,product_name,category,unit_price,units_sold,discount_pct,cogs_per_unit,freight_cost,revenue,profit
ORD101892,2023-02-25,C020,Pandey Distributors,Distributor,East,Bihar,Retail,P001_PER,NovaBay Shampoo 200ml,Personal Care,158.41,27,0.15,114.94,59.37,3635.51,472.76
ORD101893,2022-06-08,C001,Sharma Enterprises,SME,West,Rajasthan,Retail,P002_FOO,NovaBay Rice 10kg,Food,314.72,15,0.31,186.94,14.2,3257.35,439.05
ORD101894,2022-01-24,C016,Pillai Trading,SME,West,Rajasthan,Retail,P004_HOM,NovaBay Freshener 200ml,Home Care,244.66,17,0.25,153.31,33.41,3119.41,479.73
ORD101895,2023-11-10,C024,Agarwal Stores,SME,West,Maharashtra,Direct,P003_BEV,NovaBay Tea 250g,Beverage,31.16,2,0.25,17.85,38.71,46.74,-27.67
ORD101896,2023-08-22,C031,Bansal Distributors,Distributor,East,Odisha,Direct,P001_FOO,NovaBay Atta 5kg,Food,224.64,44,0.2,145.21,28.5,7907.33,1489.59
ORD101897,2024-09-16,C006,Reddy Supermart,Enterprise,North,Punjab,Retail,P002_HOM,NovaBay Cleaner 500ml,Home Care,215.91,27,0.33,125.91,30.7,3905.81,475.54
ORD101898,2023-05-31,C003,Mehta Retail Chain,Enterprise,East,Jharkhand,Wholesale,P004_PER,NovaBay Facewash 100ml,Personal Care,163.21,49,0.29,120.27,79.36,5678.08,-294.51
ORD101899,2024-06-18,C002,Patel Distributors,Distributor,East,Jharkhand,Retail,P001_PER,NovaBay Shampoo 200ml,Personal Care,67.48,35,0.06,52.23,74.79,2220.09,317.25
ORD101900,2024-01-29,C048,Pawar Retail Chain,Enterprise,East,Jharkhand,Wholesale,P002_PER,NovaBay Soap 100g,Personal Care,224.28,17,0.34,172.25,65.55,2516.42,-477.38
ORD101901,2024-10-25,C025,Shah Distributors,Distributor,East,Odisha,Direct,P003_BEV,NovaBay Tea 250g,Beverage,126.94,6,0.01,81.33,14.87,754.02,251.17
ORD101902,2022-05-02,C010,Iyer Wholesale,Distributor,East,Odisha,Wholesale,P001_HOM,NovaBay Detergent 1kg,Home Care,176.88,18,0.24,104.54,23.45,2419.72,514.55
ORD101903,2022-11-30,C037,Yadav Distributors,Distributor,East,Jharkhand,Retail,P002_BEV,NovaBay Water 500ml,Beverage,88.18,36,0.2,48.78,21.57,2539.58,761.93
ORD101904,2024-05-22,C013,Chopra Distributors,Distributor,North,Punjab,Retail,P001_PER,NovaBay Shampoo 200ml,Personal Care,235.3,12,0.19,179.17,77.4,2287.12,59.68
ORD101905,2024-10-11,C010,Iyer Wholesale,Distributor,West,Gujarat,Wholesale,P003_FOO,NovaBay Dal 1kg,Food,242.35,29,0.17,146.21,14.45,5833.36,1578.82
ORD101906,2023-05-07,C024,Agarwal Stores,SME,South,Karnataka,Wholesale,P004_PER,NovaBay Facewash 100ml,Personal Care,294.65,20,0.3,230.08,45.86,4125.1,-522.36
ORD101907,2022-12-29,C004,Singh Wholesale Hub,Distributor,West,Maharashtra,Direct,P001_HOM,NovaBay Detergent 1kg,Home Care,202.78,17,0.3,130.29,30.53,2413.08,167.62
ORD101908,2023-06-08,C015,Das Enterprises,Enterprise,South,Kerala,Wholesale,P004_FOO,NovaBay Oil 1L,Food,309.0,5,0.18,194.4,21.88,1266.9,273.02
ORD101909,2024-11-14,C019,Srivastava Retail,Enterprise,North,Delhi,Retail,P004_FOO,NovaBay Oil 1L,Food,301.46,15,0.19,195.35,12.94,3662.74,719.55
ORD101910,2022-09-27,C015,Das Enterprises,Enterprise,North,Uttar Pradesh,Direct,P003_BEV,NovaBay Tea 250g,Beverage,138.94,11,0.19,79.69,22.23,1237.96,339.14
ORD101911,2023-03-11,C001,Sharma Enterprises,SME,West,Rajasthan,Direct,P004_SNA,NovaBay Popcorn 100g,Snacks,93.42,33,0.16,57.49,24.06,2589.6,668.37
ORD101912,2023-09-07,C006,Reddy Supermart,Enterprise,West,Gujarat,Wholesale,P001_BEV,NovaBay Juice 1L,Beverage,128.02,23,0.38,71.77,23.94,1825.57,150.92
ORD101913,2023-11-02,C001,Sharma Enterprises,SME,East,West Bengal,Direct,P001_HOM,NovaBay Detergent 1kg,Home Care,205.8,42,0.0,129.13,16.98,8643.6,3203.16
ORD101914,2023-01-16,C029,Jain Enterprises,Enterprise,West,Goa,Wholesale,P004_BEV,NovaBay Coffee 200g,Beverage,184.23,15,0.33,107.38,39.66,1851.51,201.15
ORD101915,2024-09-24,C026,Desai Retail Co,Enterprise,West,Rajasthan,Direct,P004_BEV,NovaBay Coffee 200g,Beverage,199.67,25,0.31,121.19,25.78,3444.31,388.78
ORD101916,2023-06-20,C017,Rao Wholesale,Distributor,East,Jharkhand,Direct,P001_BEV,NovaBay Juice 1L,Beverage,161.49,30,0.05,103.12,11.81,4602.47,1497.06
ORD101917,2024-10-13,C013,Chopra Distributors,Distributor,West,Rajasthan,Retail,P001_BEV,NovaBay Juice 1L,Beverage,180.56,7,0.16,112.1,37.88,1061.69,239.11
ORD101918,2022-06-27,C005,Gupta General Store,SME,South,Kerala,Wholesale,P002_FOO,NovaBay Rice 10kg,Food,125.45,19,0.11,72.39,33.7,2121.36,712.25
ORD101919,2023-03-31,C012,Malhotra Stores,Enterprise,North,Haryana,Direct,P004_BEV,NovaBay Coffee 200g,Beverage,154.47,4,0.22,86.17,30.82,481.95,106.45
ORD101920,2023-08-10,C006,Reddy Supermart,Enterprise,South,Kerala,Wholesale,P001_BEV,NovaBay Juice 1L,Beverage,176.0,11,0.4,108.5,37.1,1161.6,-69.0
ORD101921,2024-08-31,C013,Chopra Distributors,Distributor,West,Gujarat,Wholesale,P004_HOM,NovaBay Freshener 200ml,Home Care,115.55,11,0.12,67.57,33.53,1118.52,341.72
ORD101922,2023-05-08,C020,Pandey Distributors,Distributor,East,West Bengal,Direct,P003_BEV,NovaBay Tea 250g,Beverage,138.63,4,0.07,80.09,37.9,515.7,157.44
ORD101923,2023-06-20,C015,Das Enterprises,Enterprise,South,Telangana,Direct,P004_PER,NovaBay Facewash 100ml,Personal Care,133.06,13,0.14,104.76,77.72,1487.61,48.01
ORD101924,2024-08-03,C010,Iyer Wholesale,Distributor,West,Rajasthan,Retail,P001_BEV,NovaBay Juice 1L,Beverage,118.25,13,0.12,74.27,17.85,1352.78,369.42
ORD101925,2023-06-03,C010,Iyer Wholesale,Distributor,South,Kerala,Retail,P002_BEV,NovaBay Water 500ml,Beverage,188.05,44,0.11,113.12,32.71,7364.04,2354.05
ORD101926,2024-12-27,C009,Verma Retail Ltd,Enterprise,West,Goa,Retail,P003_FOO,NovaBay Dal 1kg,Food,267.55,35,0.4,154.44,37.6,5618.55,175.55
ORD101927,2022-05-12,C034,Dubey Wholesale,Distributor,North,Punjab,Wholesale,P002_BEV,NovaBay Water 500ml,Beverage,134.52,35,0.35,77.22,22.23,3060.33,335.4
ORD101928,2022-11-08,C001,Sharma Enterprises,SME,South,Kerala,Direct,P002_FOO,NovaBay Rice 10kg,Food,206.47,42,0.07,128.95,32.67,8064.72,2616.15
ORD101929,2022-12-08,C012,Malhotra Stores,Enterprise,South,Kerala,Retail,P001_FOO,NovaBay Atta 5kg,Food,100.61,20,0.22,58.19,23.97,1569.52,381.75
ORD101930,2022-12-28,C015,Das Enterprises,Enterprise,North,Punjab,Retail,P001_BEV,NovaBay Juice 1L,Beverage,149.47,8,0.25,91.51,15.08,896.82,149.66
ORD101931,2023-09-07,C017,Rao Wholesale,Distributor,North,Uttar Pradesh,Retail,P004_FOO,NovaBay Oil 1L,Food,239.51,33,0.07,149.06,33.73,7350.56,2397.85
ORD101932,2024-03-13,C030,Thakur General Store,SME,South,Karnataka,Retail,P003_FOO,NovaBay Dal 1kg,Food,284.92,36,0.05,158.05,11.5,9744.26,4042.96
ORD101933,2022-03-06,C012,Malhotra Stores,Enterprise,West,Gujarat,Wholesale,P002_HOM,NovaBay Cleaner 500ml,Home Care,127.22,3,0.27,78.41,30.13,278.61,13.25
ORD101934,2024-03-25,C006,Reddy Supermart,Enterprise,West,Maharashtra,Wholesale,P001_PER,NovaBay Shampoo 200ml,Personal Care,144.49,47,0.34,109.12,45.47,4482.08,-692.03
ORD101935,2022-12-15,C043,Krishnan Retail,SME,East,West Bengal,Wholesale,P001_SNA,NovaBay Chips 100g,Snacks,49.03,50,0.19,28.33,21.23,1985.72,547.99
ORD101936,2023-07-31,C004,Singh Wholesale Hub,Distributor,North,Haryana,Retail,P002_FOO,NovaBay Rice 10kg,Food,215.47,19,0.18,136.05,18.81,3357.02,753.26
ORD101937,2024-03-11,C006,Reddy Supermart,Enterprise,West,Maharashtra,Wholesale,P002_SNA,NovaBay Biscuits 200g,Snacks,68.14,50,0.27,38.75,7.15,2487.11,542.46
ORD101938,2022-04-08,C022,Tiwari Wholesale,Distributor,South,Telangana,Wholesale,P002_BEV,NovaBay Water 500ml,Beverage,106.7,48,0.22,68.15,12.26,3994.85,711.39
ORD101939,2024-06-02,C038,Sinha Retail Hub,Enterprise,East,Bihar,Wholesale,P004_BEV,NovaBay Coffee 200g,Beverage,73.69,16,0.3,44.61,27.5,825.33,84.07
ORD101940,2022-02-04,C019,Srivastava Retail,Enterprise,East,West Bengal,Retail,P003_PER,NovaBay Lotion 150ml,Personal Care,182.94,1,0.04,142.24,33.61,175.62,-0.23
ORD101941,2022-03-07,C045,Murthy Stores,Enterprise,East,Bihar,Direct,P002_HOM,NovaBay Cleaner 500ml,Home Care,247.83,48,0.16,158.26,15.27,9992.51,2380.76
ORD101942,2024-06-02,C020,Pandey Distributors,Distributor,South,Karnataka,Retail,P001_HOM,NovaBay Detergent 1kg,Home Care,167.98,6,0.02,97.79,24.95,987.72,376.03
ORD101943,2023-10-25,C030,Thakur General Store,SME,North,Delhi,Wholesale,P003_FOO,NovaBay Dal 1kg,Food,89.42,43,0.13,50.85,31.37,3345.2,1127.28
ORD101944,2024-05-28,C035,Chaudhary Stores,Enterprise,South,Kerala,Wholesale,P004_BEV,NovaBay Coffee 200g,Beverage,120.43,7,0.34,73.98,28.58,556.39,9.95
ORD101945,2022-12-06,C016,Pillai Trading,SME,West,Rajasthan,Wholesale,P001_PER,NovaBay Shampoo 200ml,Personal Care,239.31,46,0.13,186.31,53.61,9577.19,953.32
ORD101946,2022-09-16,C013,Chopra Distributors,Distributor,South,Telangana,Retail,P004_PER,NovaBay Facewash 100ml,Personal Care,128.66,36,0.15,97.44,51.54,3937.0,377.62
ORD101947,2024-11-09,C008,Joshi Brothers,Distributor,West,Rajasthan,Wholesale,P002_BEV,NovaBay Water 500ml,Beverage,161.03,16,0.19,89.33,21.64,2086.95,636.03
ORD101948,2024-09-06,C012,Malhotra Stores,Enterprise,East,Bihar,Wholesale,P002_PER,NovaBay Soap 100g,Personal Care,197.91,15,0.14,146.63,50.93,2553.04,302.66
ORD101949,2024-03-01,C045,Murthy Stores,Enterprise,East,Bihar,Direct,P002_PER,NovaBay Soap 100g,Personal Care,168.84,37,0.08,132.74,50.41,5747.31,785.52
ORD101950,2023-10-26,C010,Iyer Wholesale,Distributor,North,Delhi,Wholesale,P002_PER,NovaBay Soap 100g,Personal Care,73.48,40,0.32,58.71,67.69,1998.66,-417.43
ORD101951,2023-04-05,C001,Sharma Enterprises,SME,North,Delhi,Wholesale,P001_PER,NovaBay Shampoo 200ml,Personal Care,94.33,15,0.27,71.5,55.0,1032.91,-94.59
ORD101952,2024-03-11,C003,Mehta Retail Chain,Enterprise,West,Gujarat,Direct,P003_HOM,NovaBay Dishwash 500ml,Home Care,64.09,20,0.36,40.2,17.44,820.35,-1.09
ORD101953,2023-01-09,C010,Iyer Wholesale,Distributor,North,Punjab,Wholesale,P001_PER,NovaBay Shampoo 200ml,Personal Care,75.61,22,0.34,59.65,51.97,1097.86,-266.41
ORD101954,2023-09-04,C006,Reddy Supermart,Enterprise,South,Tamil Nadu,Retail,P002_FOO,NovaBay Rice 10kg,Food,351.72,15,0.17,225.58,23.05,4378.91,972.16
ORD101955,2024-06-10,C010,Iyer Wholesale,Distributor,North,Punjab,Direct,P001_FOO,NovaBay Atta 5kg,Food,190.05,49,0.09,117.56,22.48,8474.33,2691.41
ORD101956,2024-09-20,C010,Iyer Wholesale,Distributor,South,Tamil Nadu,Retail,P003_PER,NovaBay Lotion 150ml,Personal Care,190.59,21,0.11,151.96,33.38,3562.13,337.59
ORD101957,2023-09-14,C013,Chopra Distributors,Distributor,North,Punjab,Retail,P003_BEV,NovaBay Tea 250g,Beverage,184.14,38,0.02,112.36,35.72,6857.37,2551.97
ORD101958,2024-01-05,C023,Bajaj Supermart,Enterprise,South,Kerala,Retail,P001_HOM,NovaBay Detergent 1kg,Home Care,189.71,16,0.16,106.04,25.6,2549.7,827.46
ORD101959,2022-12-02,C002,Patel Distributors,Distributor,North,Uttar Pradesh,Retail,P003_FOO,NovaBay Dal 1kg,Food,107.16,14,0.23,61.25,13.55,1155.18,284.13
ORD101960,2022-07-25,C001,Sharma Enterprises,SME,West,Rajasthan,Retail,P004_SNA,NovaBay Popcorn 100g,Snacks,47.02,47,0.21,30.2,21.72,1745.85,304.73
ORD101961,2022-10-12,C025,Shah Distributors,Distributor,West,Rajasthan,Wholesale,P003_PER,NovaBay Lotion 150ml,Personal Care,131.47,42,0.27,95.81,40.89,4030.87,-34.04
ORD101962,2024-10-15,C001,Sharma Enterprises,SME,East,Odisha,Wholesale,P002_PER,NovaBay Soap 100g,Personal Care,58.94,15,0.32,46.6,64.89,601.19,-162.7
ORD101963,2022-10-10,C012,Malhotra Stores,Enterprise,East,Odisha,Retail,P001_PER,NovaBay Shampoo 200ml,Personal Care,104.45,26,0.15,78.73,75.37,2308.35,186.0
ORD101964,2022-11-05,C017,Rao Wholesale,Distributor,West,Rajasthan,Retail,P002_SNA,NovaBay Biscuits 200g,Snacks,90.58,14,0.26,50.58,15.24,938.41,215.05
ORD101965,2024-10-22,C002,Patel Distributors,Distributor,North,Uttar Pradesh,Direct,P002_PER,NovaBay Soap 100g,Personal Care,150.02,21,0.22,111.14,55.37,2457.33,68.02
ORD101966,2022-05-05,C005,Gupta General Store,SME,East,West Bengal,Direct,P003_HOM,NovaBay Dishwash 500ml,Home Care,184.47,47,0.13,104.02,34.1,7542.98,2619.94
ORD101967,2024-08-13,C010,Iyer Wholesale,Distributor,South,Kerala,Wholesale,P002_FOO,NovaBay Rice 10kg,Food,396.57,37,0.29,246.67,27.96,10417.89,1263.14
ORD101968,2022-05-31,C019,Srivastava Retail,Enterprise,South,Telangana,Direct,P003_FOO,NovaBay Dal 1kg,Food,355.01,47,0.16,223.18,16.47,14015.79,3509.86
ORD101969,2024-05-08,C050,Deshpande Enterprises,Distributor,North,Delhi,Wholesale,P002_BEV,NovaBay Water 500ml,Beverage,113.26,24,0.3,72.61,29.27,1902.77,130.86
ORD101970,2023-08-15,C021,Mishra Traders,SME,South,Karnataka,Wholesale,P002_PER,NovaBay Soap 100g,Personal Care,140.61,7,0.13,106.69,52.48,856.31,57.0
ORD101971,2023-06-26,C001,Sharma Enterprises,SME,South,Kerala,Wholesale,P001_SNA,NovaBay Chips 100g,Snacks,99.97,38,0.23,60.66,9.25,2925.12,610.79
ORD101972,2022-09-21,C011,Kapoor Traders,SME,West,Goa,Wholesale,P003_FOO,NovaBay Dal 1kg,Food,141.13,32,0.25,78.52,24.02,3387.12,850.46
ORD101973,2024-01-02,C024,Agarwal Stores,SME,South,Telangana,Direct,P001_BEV,NovaBay Juice 1L,Beverage,160.48,2,0.13,96.57,36.35,279.24,49.75
ORD101974,2022-09-23,C006,Reddy Supermart,Enterprise,West,Gujarat,Wholesale,P002_HOM,NovaBay Cleaner 500ml,Home Care,151.86,49,0.4,86.05,19.3,4464.68,228.93
ORD101975,2023-07-17,C001,Sharma Enterprises,SME,North,Uttar Pradesh,Wholesale,P001_PER,NovaBay Shampoo 200ml,Personal Care,242.66,8,0.3,192.02,44.5,1358.9,-221.76
ORD101976,2024-10-18,C024,Agarwal Stores,SME,West,Maharashtra,Wholesale,P001_FOO,NovaBay Atta 5kg,Food,237.16,8,0.27,143.66,10.2,1385.01,225.53
ORD101977,2022-07-26,C034,Dubey Wholesale,Distributor,West,Gujarat,Wholesale,P001_FOO,NovaBay Atta 5kg,Food,105.61,20,0.16,66.73,30.1,1774.25,409.55
ORD101978,2022-06-14,C012,Malhotra Stores,Enterprise,South,Karnataka,Wholesale,P002_BEV,NovaBay Water 500ml,Beverage,165.58,16,0.1,99.1,36.68,2384.35,762.07
ORD101979,2022-05-05,C049,Gaikwad Traders,SME,West,Rajasthan,Wholesale,P001_PER,NovaBay Shampoo 200ml,Personal Care,132.62,19,0.32,105.11,56.75,1713.45,-340.39
ORD101980,2024-05-07,C022,Tiwari Wholesale,Distributor,North,Delhi,Wholesale,P004_FOO,NovaBay Oil 1L,Food,326.11,13,0.21,210.5,17.98,3349.15,594.67
ORD101981,2024-05-08,C014,Bose Retail Hub,SME,North,Punjab,Retail,P001_FOO,NovaBay Atta 5kg,Food,179.76,49,0.13,113.75,25.82,7663.17,2063.6
ORD101982,2024-07-14,C038,Sinha Retail Hub,Enterprise,North,Uttar Pradesh,Wholesale,P002_FOO,NovaBay Rice 10kg,Food,188.47,34,0.12,115.23,35.39,5639.02,1685.81
ORD101983,2024-11-10,C013,Chopra Distributors,Distributor,North,Haryana,Direct,P003_BEV,NovaBay Tea 250g,Beverage,165.26,47,0.12,104.97,34.59,6835.15,1866.97
ORD101984,2023-08-02,C023,Bajaj Supermart,Enterprise,South,Karnataka,Retail,P003_BEV,NovaBay Tea 250g,Beverage,62.17,12,0.25,35.68,10.6,559.53,120.77
ORD101985,2022-07-24,C029,Jain Enterprises,Enterprise,East,Bihar,Wholesale,P001_BEV,NovaBay Juice 1L,Beverage,39.78,34,0.16,24.38,35.69,1136.12,271.51
ORD101986,2023-08-22,C007,Nair Trading Co,SME,West,Rajasthan,Direct,P002_HOM,NovaBay Cleaner 500ml,Home Care,156.4,39,0.1,90.81,34.59,5489.64,1913.46
ORD101987,2022-11-24,C015,Das Enterprises,Enterprise,North,Delhi,Wholesale,P001_FOO,NovaBay Atta 5kg,Food,97.94,6,0.15,62.2,20.14,499.49,106.15
ORD101988,2023-02-23,C009,Verma Retail Ltd,Enterprise,East,West Bengal,Wholesale,P003_BEV,NovaBay Tea 250g,Beverage,113.17,47,0.24,72.17,28.27,4042.43,622.17
ORD101989,2024-01-31,C012,Malhotra Stores,Enterprise,East,Jharkhand,Wholesale,P001_PER,NovaBay Shampoo 200ml,Personal Care,148.53,6,0.2,107.88,52.87,712.94,12.79
ORD101990,2023-06-30,C032,Saxena Retail,Enterprise,North,Punjab,Wholesale,P003_HOM,NovaBay Dishwash 500ml,Home Care,138.85,40,0.24,83.31,36.41,4221.04,852.23
ORD101991,2024-10-28,C033,Rastogi Traders,SME,North,Punjab,Retail,P003_HOM,NovaBay Dishwash 500ml,Home Care,191.54,11,0.22,117.09,28.15,1643.41,327.27
ORD101992,2023-04-17,C013,Chopra Distributors,Distributor,South,Kerala,Wholesale,P004_BEV,NovaBay Coffee 200g,Beverage,90.89,28,0.34,50.99,13.74,1679.65,238.19
ORD101993,2022-11-07,C004,Singh Wholesale Hub,Distributor,West,Gujarat,Direct,P002_FOO,NovaBay Rice 10kg,Food,82.14,24,0.27,45.73,36.77,1439.09,304.8
ORD101994,2024-09-09,C030,Thakur General Store,SME,South,Karnataka,Wholesale,P003_FOO,NovaBay Dal 1kg,Food,113.94,26,0.14,72.03,28.15,2547.7,646.77
ORD101995,2022-09-19,C004,Singh Wholesale Hub,Distributor,South,Tamil Nadu,Wholesale,P002_HOM,NovaBay Cleaner 500ml,Home Care,106.88,28,0.34,63.07,12.47,1975.14,196.71
ORD101996,2024-12-03,C025,Shah Distributors,Distributor,West,Rajasthan,Retail,P003_HOM,NovaBay Dishwash 500ml,Home Care,99.56,37,0.2,54.78,17.15,2946.98,902.97
ORD101997,2024-07-27,C008,Joshi Brothers,Distributor,East,Jharkhand,Retail,P004_BEV,NovaBay Coffee 200g,Beverage,152.37,36,0.14,87.61,17.38,4717.38,1546.04
ORD101998,2024-08-02,C037,Yadav Distributors,Distributor,West,Rajasthan,Wholesale,P003_SNA,NovaBay Namkeen 150g,Snacks,37.57,8,0.21,23.32,14.44,237.44,36.44
ORD101999,2022-05-21,C016,Pillai Trading,SME,East,Bihar,Wholesale,P002_FOO,NovaBay Rice 10kg,Food,269.69,32,0.14,156.15,20.47,7421.87,2404.6
ORD102000,2023-12-01,C001,Sharma Enterprises,SME,North,Uttar Pradesh,Wholesale,P003_PER,NovaBay Lotion 150ml,Personal Care,275.68,20,0.15,215.61,30.65,4686.56,343.71
ORD102001,2024-06-08,C018,Khan General Stores,SME,East,Jharkhand,Wholesale,P003_HOM,NovaBay Dishwash 500ml,Home Care,245.1,46,0.14,148.13,37.55,9696.16,2844.63
ORD102002,2022-01-12,C038,Sinha Retail Hub,Enterprise,South,Karnataka,Wholesale,P003_PER,NovaBay Lotion 150ml,Personal Care,99.46,17,0.14,77.89,39.13,1454.11,90.85
ORD102003,2023-05-29,C047,Bhatt Wholesale,Distributor,North,Punjab,Direct,P004_PER,NovaBay Facewash 100ml,Personal Care,296.89,11,0.23,220.02,68.44,2514.66,26.0
ORD102004,2024-10-14,C037,Yadav Distributors,Distributor,North,Haryana,Direct,P002_SNA,NovaBay Biscuits 200g,Snacks,43.27,5,0.24,25.04,13.41,164.43,25.82
ORD102005,2024-05-20,C011,Kapoor Traders,SME,West,Maharashtra,Wholesale,P004_SNA,NovaBay Popcorn 100g,Snacks,111.45,38,0.27,70.86,7.67,3091.62,391.27
ORD102006,2022-06-11,C027,Kulkarni Trading,SME,North,Delhi,Wholesale,P002_FOO,NovaBay Rice 10kg,Food,174.37,47,0.31,106.29,37.96,5654.82,621.23
ORD102007,2023-08-07,C026,Desai Retail Co,Enterprise,South,Tamil Nadu,Direct,P003_HOM,NovaBay Dishwash 500ml,Home Care,124.85,3,0.02,68.67,18.46,367.06,142.59
ORD102008,2023-03-17,C017,Rao Wholesale,Distributor,West,Maharashtra,Retail,P004_SNA,NovaBay Popcorn 100g,Snacks,58.31,25,0.34,33.07,21.67,962.11,113.69
ORD102009,2024-08-13,C017,Rao Wholesale,Distributor,South,Kerala,Retail,P002_PER,NovaBay Soap 100g,Personal Care,69.85,7,0.17,50.47,68.84,405.83,-16.3
ORD102010,2024-05-17,C013,Chopra Distributors,Distributor,South,Kerala,Retail,P003_SNA,NovaBay Namkeen 150g,Snacks,72.17,33,0.1,45.99,22.87,2143.45,602.91
ORD102011,2023-03-24,C019,Srivastava Retail,Enterprise,East,West Bengal,Direct,P003_PER,NovaBay Lotion 150ml,Personal Care,180.33,9,0.16,140.49,61.59,1363.29,37.29
ORD102012,2023-03-03,C001,Sharma Enterprises,SME,North,Punjab,Retail,P004_SNA,NovaBay Popcorn 100g,Snacks,57.34,48,0.05,34.6,12.97,2614.7,940.93
ORD102013,2024-05-04,C020,Pandey Distributors,Distributor,North,Delhi,Wholesale,P004_FOO,NovaBay Oil 1L,Food,281.08,18,0.31,155.44,15.5,3491.01,677.59
ORD102014,2022-04-18,C014,Bose Retail Hub,SME,East,Bihar,Retail,P002_FOO,NovaBay Rice 10kg,Food,137.69,24,0.01,83.63,32.82,3271.51,1231.57
ORD102015,2024-03-28,C035,Chaudhary Stores,Enterprise,West,Rajasthan,Retail,P003_PER,NovaBay Lotion 150ml,Personal Care,278.73,25,0.2,217.02,48.44,5574.6,100.66
ORD102016,2024-08-27,C010,Iyer Wholesale,Distributor,West,Maharashtra,Wholesale,P001_BEV,NovaBay Juice 1L,Beverage,98.45,9,0.35,57.23,37.72,575.93,23.14
ORD102017,2023-10-02,C033,Rastogi Traders,SME,West,Rajasthan,Direct,P004_PER,NovaBay Facewash 100ml,Personal Care,192.07,25,0.16,145.36,66.81,4033.47,332.66
ORD102018,2024-11-17,C009,Verma Retail Ltd,Enterprise,West,Rajasthan,Direct,P003_HOM,NovaBay Dishwash 500ml,Home Care,87.77,13,0.27,50.24,16.91,832.94,162.91
ORD102019,2022-02-03,C011,Kapoor Traders,SME,South,Telangana,Direct,P003_FOO,NovaBay Dal 1kg,Food,99.17,45,0.23,59.97,26.31,3436.24,711.28
ORD102020,2022-04-15,C016,Pillai Trading,SME,West,Gujarat,Retail,P003_BEV,NovaBay Tea 250g,Beverage,60.8,47,0.3,33.47,29.76,2000.32,397.47
ORD102021,2022-03-19,C021,Mishra Traders,SME,West,Maharashtra,Retail,P003_FOO,NovaBay Dal 1kg,Food,281.33,41,0.23,163.41,37.03,8881.59,2144.75
ORD102022,2022-06-12,C027,Kulkarni Trading,SME,East,West Bengal,Wholesale,P003_FOO,NovaBay Dal 1kg,Food,315.26,18,0.12,194.5,24.7,4993.72,1468.02
ORD102023,2023-09-14,C017,Rao Wholesale,Distributor,South,Tamil Nadu,Wholesale,P004_FOO,NovaBay Oil 1L,Food,235.22,39,0.13,133.93,10.85,7981.01,2746.89
ORD102024,2024-11-10,C021,Mishra Traders,SME,East,Odisha,Retail,P003_BEV,NovaBay Tea 250g,Beverage,146.62,4,0.15,87.8,17.99,498.51,129.32
ORD102025,2023-10-21,C015,Das Enterprises,Enterprise,West,Maharashtra,Direct,P003_PER,NovaBay Lotion 150ml,Personal Care,252.45,43,0.35,188.6,47.86,7055.98,-1101.68
ORD102026,2022-04-23,C009,Verma Retail Ltd,Enterprise,North,Delhi,Wholesale,P003_HOM,NovaBay Dishwash 500ml,Home Care,151.5,43,0.4,88.01,21.31,3908.7,102.96
ORD102027,2024-12-18,C003,Mehta Retail Chain,Enterprise,East,Odisha,Wholesale,P004_SNA,NovaBay Popcorn 100g,Snacks,69.38,45,0.37,44.08,12.95,1966.92,-29.63
ORD102028,2024-03-24,C024,Agarwal Stores,SME,East,West Bengal,Direct,P001_PER,NovaBay Shampoo 200ml,Personal Care,55.07,16,0.15,41.59,50.9,748.95,32.61
ORD102029,2023-05-20,C001,Sharma Enterprises,SME,North,Punjab,Retail,P003_PER,NovaBay Lotion 150ml,Personal Care,254.34,26,0.22,194.89,44.48,5158.02,46.4
ORD102030,2022-02-11,C007,Nair Trading Co,SME,South,Tamil Nadu,Wholesale,P003_FOO,NovaBay Dal 1kg,Food,353.5,4,0.17,204.96,14.75,1173.62,339.03
ORD102031,2022-06-11,C026,Desai Retail Co,Enterprise,West,Goa,Direct,P003_BEV,NovaBay Tea 250g,Beverage,197.65,41,0.2,120.61,32.74,6482.92,1505.17
ORD102032,2023-12-16,C006,Reddy Supermart,Enterprise,West,Rajasthan,Retail,P002_BEV,NovaBay Water 500ml,Beverage,70.74,43,0.4,42.03,29.44,1825.09,-11.64
ORD102033,2024-03-28,C009,Verma Retail Ltd,Enterprise,South,Telangana,Wholesale,P003_BEV,NovaBay Tea 250g,Beverage,109.33,11,0.31,69.21,10.99,829.81,57.51
ORD102034,2023-08-20,C006,Reddy Supermart,Enterprise,South,Tamil Nadu,Retail,P004_FOO,NovaBay Oil 1L,Food,102.58,25,0.22,56.99,13.88,2000.31,561.68
ORD102035,2024-07-25,C044,Venkat Distributors,Distributor,West,Rajasthan,Retail,P002_FOO,NovaBay Rice 10kg,Food,95.05,24,0.29,57.72,19.29,1619.65,215.08
